#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0A935	uniprotkb:P0A908	-	-	uniprotkb:mltA(gene name)|uniprotkb:Membrane-bound lytic murein transglycosylase A(recommended name)|uniprotkb:mltA(display_short)	uniprotkb:mipA(gene name)|uniprotkb:MltA-interacting protein(recommended name)|uniprotkb:mipA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lommatzsch et al. (1997)	pubmed:9287002	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P37624	uniprotkb:P0A9V1	-	-	uniprotkb:rbbA(gene name)|uniprotkb:Ribosome-associated ATPase(recommended name)|uniprotkb:rbbA(display_short)	uniprotkb:lptB(gene name)|uniprotkb:Lipopolysaccharide export system ATP-binding protein LptB(recommended name)|uniprotkb:lptB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Babu et al. (2011)	pubmed:21556145	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AEM0	uniprotkb:P0A7V3	-	-	uniprotkb:fkpB(gene name)|uniprotkb:FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase(recommended name)|uniprotkb:fkpB(display_short)	uniprotkb:rpsC(gene name)|uniprotkb:30S ribosomal protein S3(recommended name)|uniprotkb:rpsC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Quistgaard et al. (2012)	pubmed:22735173	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:A5A616	uniprotkb:P0ABB8	-	-	uniprotkb:mgtS(gene name)|uniprotkb:Small protein MgtS(recommended name)|uniprotkb:mgtS(display_short)	uniprotkb:mgtA(gene name)|uniprotkb:Magnesium-transporting ATPase, P-type 1(recommended name)|uniprotkb:mgtA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Wang et al. (2017)	pubmed:28512220	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P19931	uniprotkb:P69739	-	-	uniprotkb:hyaE(gene name)|uniprotkb:Hydrogenase-1 operon protein HyaE(recommended name)|uniprotkb:hyaE(display_short)	uniprotkb:hyaA(gene name)|uniprotkb:Hydrogenase-1 small chain(recommended name)|uniprotkb:hyaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Dubini et al. (2003)	pubmed:12914940	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A7G6	uniprotkb:P04152	-	-	uniprotkb:recA(gene name)|uniprotkb:Protein RecA(recommended name)|uniprotkb:recA(display_short)	uniprotkb:umuC(gene name)|uniprotkb:Protein UmuC(recommended name)|uniprotkb:umuC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Gruber et al. (2015)	pubmed:25811184	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P07464	uniprotkb:P07464	-	-	uniprotkb:lacA(gene name)|uniprotkb:Galactoside O-acetyltransferase(recommended name)|uniprotkb:lacA(display_short)	uniprotkb:lacA(gene name)|uniprotkb:Galactoside O-acetyltransferase(recommended name)|uniprotkb:lacA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lewendon et al. (1995)	pubmed:7592843	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A705	uniprotkb:P0A7K2	-	-	uniprotkb:infB(gene name)|uniprotkb:Translation initiation factor IF-2(recommended name)|uniprotkb:infB(display_short)	uniprotkb:rplL(gene name)|uniprotkb:50S ribosomal protein L7/L12(recommended name)|uniprotkb:rplL(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Helgstrand et al. (2006)	pubmed:17070545	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABC7	uniprotkb:P0AAI3	-	-	uniprotkb:hflK(gene name)|uniprotkb:Modulator of FtsH protease HflK(recommended name)|uniprotkb:hflK(display_short)	uniprotkb:ftsH(gene name)|uniprotkb:ATP-dependent zinc metalloprotease FtsH(recommended name)|uniprotkb:ftsH(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kihara et al. (1996)	pubmed:8947034	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A7A9	uniprotkb:Q46938	-	-	uniprotkb:ppa(gene name)|uniprotkb:Inorganic pyrophosphatase(recommended name)|uniprotkb:ppa(display_short)	uniprotkb:kduI(gene name)|uniprotkb:4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase(recommended name)|uniprotkb:kduI(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Rodina et al. (2011)	pubmed:21664227	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06971	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:fhuA(gene name)|uniprotkb:Ferrichrome outer membrane transporter/phage receptor(recommended name)|uniprotkb:fhuA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Khursigara et al. (2003)	pubmed:14668326	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06971	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:fhuA(gene name)|uniprotkb:Ferrichrome outer membrane transporter/phage receptor(recommended name)|uniprotkb:fhuA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Pawelek et al. (2006)	pubmed:16741125	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06971	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:fhuA(gene name)|uniprotkb:Ferrichrome outer membrane transporter/phage receptor(recommended name)|uniprotkb:fhuA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Freed et al. (2013)	pubmed:23517233	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P08400	uniprotkb:P0A9K7	-	-	uniprotkb:phoR(gene name)|uniprotkb:Phosphate regulon sensor protein PhoR(recommended name)|uniprotkb:phoR(display_short)	uniprotkb:phoU(gene name)|uniprotkb:Phosphate-specific transport system accessory protein PhoU(recommended name)|uniprotkb:phoU(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Schramke et al. (2017)	pubmed:28097817	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P21865	uniprotkb:P0A9K7	-	-	uniprotkb:kdpD(gene name)|uniprotkb:Sensor protein KdpD(recommended name)|uniprotkb:kdpD(display_short)	uniprotkb:phoU(gene name)|uniprotkb:Phosphate-specific transport system accessory protein PhoU(recommended name)|uniprotkb:phoU(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Schramke et al. (2017)	pubmed:28097817	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AAH0	uniprotkb:P0A9K7	-	-	uniprotkb:pstB(gene name)|uniprotkb:Phosphate import ATP-binding protein PstB(recommended name)|uniprotkb:pstB(display_short)	uniprotkb:phoU(gene name)|uniprotkb:Phosphate-specific transport system accessory protein PhoU(recommended name)|uniprotkb:phoU(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Gardner et al. (2014)	pubmed:24563032	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02358	uniprotkb:P45523	-	-	uniprotkb:rpsF(gene name)|uniprotkb:30S ribosomal protein S6(recommended name)|uniprotkb:rpsF(display_short)	uniprotkb:fkpA(gene name)|uniprotkb:FKBP-type peptidyl-prolyl cis-trans isomerase FkpA(recommended name)|uniprotkb:fkpA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zheng et al. (2011)	pubmed:21697552	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A6Y8	uniprotkb:P09372	-	-	uniprotkb:dnaK(gene name)|uniprotkb:Chaperone protein DnaK(recommended name)|uniprotkb:dnaK(display_short)	uniprotkb:grpE(gene name)|uniprotkb:Protein GrpE(recommended name)|uniprotkb:grpE(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Johnson et al. (1989)	pubmed:2522091	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P63264	uniprotkb:P36659	-	-	uniprotkb:cbpM(gene name)|uniprotkb:Chaperone modulatory protein CbpM(recommended name)|uniprotkb:cbpM(display_short)	uniprotkb:cbpA(gene name)|uniprotkb:Curved DNA-binding protein(recommended name)|uniprotkb:cbpA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Chae et al. (2004)	pubmed:15184371	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABM5	uniprotkb:P33931	-	-	uniprotkb:ccmD(gene name)|uniprotkb:Heme exporter protein D(recommended name)|uniprotkb:ccmD(display_short)	uniprotkb:ccmA(gene name)|uniprotkb:Cytochrome c biogenesis ATP-binding export protein CcmA(recommended name)|uniprotkb:ccmA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Richard-Fogal et al. (2008)	pubmed:18326572	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABM5	uniprotkb:P69490	-	-	uniprotkb:ccmD(gene name)|uniprotkb:Heme exporter protein D(recommended name)|uniprotkb:ccmD(display_short)	uniprotkb:ccmE(gene name)|uniprotkb:Cytochrome c-type biogenesis protein CcmE(recommended name)|uniprotkb:ccmE(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ahuja et al. (2004)	pubmed:15513913	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06129	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:btuB(gene name)|uniprotkb:Vitamin B12 transporter BtuB(recommended name)|uniprotkb:btuB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	James et al. (2009)	pubmed:19708689	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06129	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:btuB(gene name)|uniprotkb:Vitamin B12 transporter BtuB(recommended name)|uniprotkb:btuB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Shultis et al. (2006)	pubmed:16741124	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02929	uniprotkb:P06129	-	-	uniprotkb:tonB(gene name)|uniprotkb:Protein TonB(recommended name)|uniprotkb:tonB(display_short)	uniprotkb:btuB(gene name)|uniprotkb:Vitamin B12 transporter BtuB(recommended name)|uniprotkb:btuB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Freed et al. (2013)	pubmed:23517233	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P04983	uniprotkb:P0AGI1	-	-	uniprotkb:rbsA(gene name)|uniprotkb:Ribose import ATP-binding protein RbsA(recommended name)|uniprotkb:rbsA(display_short)	uniprotkb:rbsC(gene name)|uniprotkb:Ribose import permease protein RbsC(recommended name)|uniprotkb:rbsC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Clifton et al. (2014)	pubmed:25533465	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P02925	uniprotkb:P0AGI1	-	-	uniprotkb:rbsB(gene name)|uniprotkb:Ribose import binding protein RbsB(recommended name)|uniprotkb:rbsB(display_short)	uniprotkb:rbsC(gene name)|uniprotkb:Ribose import permease protein RbsC(recommended name)|uniprotkb:rbsC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Clifton et al. (2014)	pubmed:25533465	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:C1P5Z7	uniprotkb:P69786	-	-	uniprotkb:sgrT(gene name)|uniprotkb:Putative inhibitor of glucose uptake transporter SgrT(recommended name)|uniprotkb:sgrT(display_short)	uniprotkb:ptsG(gene name)|uniprotkb:PTS system glucose-specific EIICB component(recommended name)|uniprotkb:ptsG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kosfeld et al. (2012)	pubmed:24957761	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69783	uniprotkb:P69786	-	-	uniprotkb:crr(gene name)|uniprotkb:PTS system glucose-specific EIIA component(recommended name)|uniprotkb:crr(display_short)	uniprotkb:ptsG(gene name)|uniprotkb:PTS system glucose-specific EIICB component(recommended name)|uniprotkb:ptsG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Cai et al. (2003)	pubmed:12716891	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P52129	uniprotkb:P0A7Y4	-	-	uniprotkb:rnlA(gene name)|uniprotkb:mRNA endoribonuclease toxin LS(recommended name)|uniprotkb:rnlA(display_short)	uniprotkb:rnhA(gene name)|uniprotkb:Ribonuclease HI(recommended name)|uniprotkb:rnhA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Naka et al. (2014)	pubmed:24308852	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AEM0	uniprotkb:P0A7L0	-	-	uniprotkb:fkpB(gene name)|uniprotkb:FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase(recommended name)|uniprotkb:fkpB(display_short)	uniprotkb:rplA(gene name)|uniprotkb:50S ribosomal protein L1(recommended name)|uniprotkb:rplA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Quistgaard et al. (2012)	pubmed:22735173	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P33228	uniprotkb:P15032	-	-	uniprotkb:recT(gene name)|uniprotkb:Protein RecT(recommended name)|uniprotkb:recT(display_short)	uniprotkb:recE(gene name)|uniprotkb:Exodeoxyribonuclease 8(recommended name)|uniprotkb:recE(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Muyrers et al. (2000)	pubmed:10921910	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AAN3	uniprotkb:P0A700	-	-	uniprotkb:hypB(gene name)|uniprotkb:Hydrogenase maturation factor HypB(recommended name)|uniprotkb:hypB(display_short)	uniprotkb:hypA(gene name)|uniprotkb:Hydrogenase maturation factor HypA(recommended name)|uniprotkb:hypA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Atanassova et al. (2005)	pubmed:15995183	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P76346	uniprotkb:P50456	-	-	uniprotkb:mtfA(gene name)|uniprotkb:Protein MtfA(recommended name)|uniprotkb:mtfA(display_short)	uniprotkb:mlc(gene name)|uniprotkb:Protein mlc(recommended name)|uniprotkb:mlc(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Becker et al. (2006)	pubmed:16855233	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A772	uniprotkb:P37146	-	-	uniprotkb:nrdI(gene name)|uniprotkb:Protein NrdI(recommended name)|uniprotkb:nrdI(display_short)	uniprotkb:nrdF(gene name)|uniprotkb:Ribonucleoside-diphosphate reductase 2 subunit beta(recommended name)|uniprotkb:nrdF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Cotruvo et al. (2010)	pubmed:20070127	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P22523	uniprotkb:P60293	-	-	uniprotkb:mukB(gene name)|uniprotkb:Chromosome partition protein MukB(recommended name)|uniprotkb:mukB(display_short)	uniprotkb:mukF(gene name)|uniprotkb:Chromosome partition protein MukF(recommended name)|uniprotkb:mukF(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Yamazoe et al. (1999)	pubmed:10545099	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AB67	uniprotkb:P07001	-	-	uniprotkb:pntB(gene name)|uniprotkb:"NAD(P) transhydrogenase subunit beta"(recommended name)|uniprotkb:pntB(display_short)	uniprotkb:pntA(gene name)|uniprotkb:"NAD(P) transhydrogenase subunit alpha"(recommended name)|uniprotkb:pntA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Johansson et al. (2005)	pubmed:16083909	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:1097"(uniprot)	-	-
uniprotkb:P25714	uniprotkb:P0AGA2	-	-	uniprotkb:yidC(gene name)|uniprotkb:Membrane protein insertase YidC(recommended name)|uniprotkb:yidC(display_short)	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Scotti et al. (2000)	pubmed:10675323	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:2174"(ecoliwiki)	-	-
uniprotkb:P0A8U0	uniprotkb:P0AGA2	-	-	uniprotkb:syd(gene name)|uniprotkb:Protein Syd(recommended name)|uniprotkb:syd(display_short)	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Dalal et al. (2009)	pubmed:19139097	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AG96	uniprotkb:P0AGA2	-	-	uniprotkb:secE(gene name)|uniprotkb:Protein translocase subunit SecE(recommended name)|uniprotkb:secE(display_short)	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Harris et al. (1999)	pubmed:10348856	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AG96	uniprotkb:P0AGA2	-	-	uniprotkb:secE(gene name)|uniprotkb:Protein translocase subunit SecE(recommended name)|uniprotkb:secE(display_short)	uniprotkb:secY(gene name)|uniprotkb:Protein translocase subunit SecY(recommended name)|uniprotkb:secY(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Satoh et al. (2003)	pubmed:12809500	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
